"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-113.467","53.667","EDMONTON NAMAO AWOS A","3012212","AB","3.4","1","NA","23.3","1","-6.5","0","","","NA","","","NA","","","","","NA","437.6","0.0"
"-113.579","53.310","EDMONTON INTL A","3012216","AB","2.8","0","NA","24.4","0","-8.7","0","7.8","0","NA","20.8","0","NA","","4","","","NA","469.7","0.0"
"-113.538","53.490","EDMONTON SOUTH CAMPUS","3012220","AB","4.5","0","NA","24.9","0","-5.1","0","","","NA","15.3","1","NA","","2","","","NA","418.3","0.0"
"-113.856","53.668","EDMONTON VILLENEUVE A","3012229","AB","3.5","7","NA","23.6","7","-7.2","7","","","NA","10.8","7","NA","","2","","","NA","349.1","0.0"
"-114.108","53.548","EDMONTON STONY PLAIN","301222F","AB","4.6","0","-0.4","24.0","0","-5.0","0","2.4","0","18.0","21.0","0","80.0","0.0","4","","","NA","416.2","0.0"
"-112.868","53.683","ELK ISLAND NAT PARK","3012275","AB","3.2","7","-1.1","24.3","7","-6.4","7","","","NA","21.2","7","NA","","4","","","NA","356.1","0.0"
"-111.000","52.967","FABYAN","3012515","AB","2.4","0","-1.0","22.5","0","-9.5","0","13.0","0","177.0","25.0","0","146.0","0.0","3","","","NA","484.9","0.0"
"-112.858","52.744","FERINTOSH AGCM","3012590","AB","3.1","4","NA","23.8","4","-8.7","4","","","NA","14.8","4","NA","","5","","","NA","403.4","0.0"
"-111.813","52.041","FLEET AGCM","3012635","AB","3.2","0","NA","22.6","0","-7.5","0","","","NA","11.1","0","NA","","3","","","NA","458.3","0.0"
"-112.120","52.467","FORESTBURG PLANT SITE","3012652","AB","4.2","0","-1.5","23.5","0","-6.0","0","10.2","0","152.0","21.4","0","124.0","0.0","7","","","NA","427.7","0.0"
"-112.123","52.548","FORESTBURG AGCM","3012653","AB","3.6","0","NA","24.2","0","-8.0","0","","","NA","17.3","0","NA","","5","","","NA","445.3","0.0"
"-113.183","53.717","FORT SASKATCHEWAN","3012710","AB","3.3","25","-1.1","17.0","25","-7.0","20","3.6","20","NA","4.0","20","NA","0.0","2","","","NA","88.5","0.0"
"-110.621","53.071","GILT EDGE NORTH AGCM","3012790","AB","2.6","11","NA","23.0","11","-8.9","11","","","NA","23.5","12","NA","","2","","","NA","307.2","0.0"
"-114.320","53.295","ST. FRANCIS","3012799","AB","4.8","0","NA","23.9","0","-5.3","0","","","NA","8.9","1","NA","","3","","","NA","408.2","0.0"
"-112.278","52.987","GLADSTONE AGCM","3012810","AB","2.7","0","NA","24.3","0","-8.6","0","","","NA","18.1","1","NA","","3","","","NA","473.7","0.0"
"-114.539","53.833","GLENEVIS AGCM","3012818","AB","4.0","0","NA","24.0","0","-5.3","0","","","NA","","","NA","","","","","NA","433.9","0.0"
"-110.803","52.113","GOOSEBERRY LAKE AGCM","3012871","AB","2.3","0","NA","23.2","0","-11.2","0","","","NA","14.2","7","NA","","3","","","NA","486.3","0.0"
"-112.164","52.116","HALKIRK AGCM","3012999","AB","3.2","0","NA","22.0","0","-7.1","0","","","NA","15.9","19","NA","","5","","","NA","460.3","0.0"
"-111.212","51.780","HEMARUKA AGCM","3013140","AB","3.1","0","NA","23.0","0","-8.6","0","","","NA","5.3","28","NA","","1","","","NA","462.1","0.0"
"-112.246","53.185","HOLDEN AGDM","3013340","AB","2.9","0","NA","24.0","0","-7.1","0","","","NA","19.9","13","NA","","3","","","NA","469.4","0.0"
"-110.784","52.578","HUGHENDEN AGCM","3013362","AB","2.7","7","NA","23.7","7","-8.7","7","","","NA","19.0","8","NA","","2","","","NA","366.7","0.0"
"-111.872","52.848","KILLAM AGDM","3013640","AB","3.2","0","NA","24.3","0","-8.0","0","","","NA","","","NA","","","","","NA","457.7","0.0"
"-111.548","53.047","KINSELLA RESEARC STATION","3013647","AB","2.6","1","NA","23.8","1","-8.6","1","","","NA","17.5","1","NA","","2","","","NA","462.5","0.0"
"-110.416","53.353","KITSCOTY AGCM","3013660","AB","2.3","2","NA","21.3","2","-8.3","2","","","NA","20.1","2","NA","","2","","","NA","454.8","0.0"
"-113.474","54.003","LEGAL AGCM","3013790","AB","3.2","0","NA","23.1","0","-7.6","0","","","NA","19.8","2","NA","","3","","","NA","458.9","0.0"
"-110.579","53.943","LINDBERGH AGDM","3013921","AB","0.8","4","NA","15.5","4","-11.3","4","","","NA","9.3","4","NA","","3","","","NA","465.0","0.0"
"-110.073","53.309","LLOYDMINSTER","3013959","AB","2.0","0","NA","21.2","0","-9.4","0","","","NA","15.6","0","NA","","3","","","NA","495.2","0.0"
"-110.073","53.309","LLOYDMINSTER A","3013961","AB","2.2","0","-1.2","21.0","0","-9.5","0","16.0","0","250.0","22.0","0","123.0","0.0","3","","","NA","491.0","0.0"
"-111.255","53.456","MANNVILLE AGCM","3014195","AB","2.6","0","NA","22.5","0","-8.7","0","","","NA","20.7","0","NA","","3","","","NA","478.8","0.0"
"-110.550","52.017","MONITOR","3014600","AB","","","NA","","","","","2.2","0","27.0","15.0","0","87.0","0.0","3","","","NA","",""
"-112.300","53.567","MUNDARE AGDM","3014665","AB","1.9","5","NA","16.1","5","-6.4","5","","","NA","19.2","6","NA","","4","","","NA","417.8","0.0"
"-111.114","53.720","MYRNAM AGCM","3014690","AB","1.9","2","NA","22.6","2","-12.3","2","","","NA","19.8","3","NA","","3","","","NA","467.4","0.0"
"-113.165","53.262","NEW SAREPTA AGCM","3014795","AB","3.1","1","NA","23.3","1","-6.9","1","","","NA","19.8","1","NA","","4","","","NA","446.8","0.0"
"-113.350","53.650","OLIVER AGDM","3014921","AB","3.4","3","NA","23.8","3","-6.8","3","","","NA","","","NA","","","","","NA","407.8","0.0"
"-112.879","53.995","RADWAY AGCM","3015346","AB","2.8","0","NA","23.3","0","-8.1","0","","","NA","","","NA","","","","","NA","471.8","0.0"
"-111.726","53.425","RANFURLY AUTO","3015401","AB","3.4","2","NA","23.4","2","-7.1","2","","","NA","20.8","2","NA","0.0","3","","","NA","424.3","0.0"
"-110.343","52.587","RIBSTONE SOUTH AGCM","3015480","AB","2.6","5","NA","23.3","5","-9.7","5","","","NA","19.6","6","NA","","2","","","NA","399.2","0.0"
"-110.102","53.019","RIVERCOURSE AGCM","3015501","AB","1.8","5","NA","22.7","5","-9.7","5","","","NA","20.9","6","NA","","2","","","NA","421.4","0.0"
"-114.912","52.421","ROCKY MTN HOUSE (AUT)","3015523","AB","2.6","1","NA","24.2","1","-10.6","1","","","NA","21.8","1","NA","1.0","5","","","NA","462.5","0.0"
"-112.428","52.780","ROSALIND AGCM","3015600","AB","3.2","0","NA","23.8","0","-7.6","0","","","NA","14.6","1","NA","","4","","","NA","457.4","0.0"
"-111.453","54.282","ST. LINA AGCM","3015673","AB","1.8","5","NA","22.5","5","-13.6","5","","","NA","21.5","3","NA","","9","","","NA","420.1","0.0"
"-111.272","54.011","ST. PAUL AGCM","3015676","AB","2.6","0","NA","22.3","0","-8.6","0","","","NA","12.0","26","NA","","4","","","NA","477.0","0.0"
"-110.755","51.590","SEDALIA AGCM","3015797","AB","3.0","0","NA","23.3","0","-9.3","0","","","NA","12.1","0","NA","","3","","","NA","464.2","0.0"
"-112.539","53.333","SHONTS AGCM","3015900","AB","2.8","0","NA","24.4","0","-7.8","0","","","NA","20.7","1","NA","","3","","","NA","470.4","0.0"
"-112.499","54.278","SMOKY LAKE AGDM","3016022","AB","2.8","0","NA","22.8","0","-7.3","0","","","NA","23.0","0","NA","","5","","","NA","472.6","0.0"
"-111.683","51.816","SPONDIN AGCM","3016070","AB","3.1","0","NA","23.6","0","-10.5","0","","","NA","11.5","11","NA","","1","","","NA","463.3","0.0"
"-112.596","52.347","STETTLER AGDM","3016124","AB","3.9","3","NA","21.9","3","-6.0","3","","","NA","12.0","3","NA","","5","","","NA","395.0","0.0"
"-113.895","53.217","THORSBY AGCM","3016441","AB","1.8","15","NA","17.5","15","-6.9","15","","","NA","9.6","16","NA","","2","","","NA","259.4","0.0"
"-114.718","53.439","TOMAHAWK AGDM","3016505","AB","3.7","0","NA","23.2","0","-6.3","0","","","NA","23.6","1","NA","","6","","","NA","443.7","0.0"
"-110.081","53.664","TULLIBY LAKE AGCM","3016593","AB","2.0","6","NA","22.2","6","-10.9","6","","","NA","6.2","6","NA","","1","","","NA","399.3","0.0"
"-113.033","53.500","UNCAS","3016650","AB","","","NA","","","","","17.0","0","NA","26.4","0","NA","0.0","3","","","NA","",""
"-111.678","53.625","TWO HILLS AGDM","3016655","AB","2.7","2","NA","22.2","2","-7.1","2","","","NA","25.1","2","NA","","4","","","NA","443.2","0.0"
"-110.882","53.344","VERMILION AGDM","3016802","AB","2.3","3","NA","22.4","3","-8.7","3","","","NA","23.2","3","NA","","3","","","NA","438.4","0.0"
"-111.732","53.182","VIKING AGCM","3016841","AB","2.4","8","NA","15.9","8","-6.7","8","","","NA","19.1","9","NA","","3","","","NA","357.7","0.0"
"-111.921","54.130","VILNA AGCM","3016852","AB","2.0","5","NA","22.3","5","-11.0","5","","","NA","17.7","5","NA","","5","","","NA","416.3","0.0"
"-115.126","53.144","VIOLET GROVE CS","3016860","AB","4.3","1","NA","23.7","1","-7.3","1","","","NA","8.8","1","NA","","3","","","NA","411.8","0.0"
"-112.098","53.505","VEGREVILLE","3016GF0","AB","2.7","0","-0.8","23.0","0","-7.6","0","","","NA","17.2","0","135.0","","3","","","NA","475.1","0.0"
"-113.444","52.980","WETASKIWIN AGCM","3017282","AB","3.0","5","NA","23.5","5","-7.8","5","","","NA","17.1","5","NA","","5","","","NA","389.0","0.0"
"-111.224","51.491","YOUNGSTOWN AGCM","3017705","AB","3.4","0","NA","22.5","0","-7.8","0","","","NA","14.1","3","NA","","3","","","NA","451.8","0.0"
"-114.108","53.547","EDMONTON STONY PLAIN CS","301A001","AB","4.2","0","NA","23.5","0","-5.1","0","","","NA","18.7","0","NA","1.0","3","","","NA","428.9","0.0"
"-110.206","51.670","ESTHER 1","301B460","AB","2.8","0","NA","23.0","0","-9.0","0","","","NA","15.8","0","NA","","5","","","NA","472.3","0.0"
"-113.533","53.517","UNIVERSITY OF ALBERTA METABOLIC CENTRE","301FFNJ","AB","4.4","0","0.2","24.0","0","-5.0","0","5.0","0","66.0","18.2","0","89.0","0.0","4","","","NA","420.1","0.0"
"-111.096","52.829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","6.1","15","NA","24.1","15","-5.6","15","","","NA","20.6","1","NA","","2","","","NA","191.0","0.0"
"-110.317","51.066","ACADIA VALLEY","3020035","AB","4.2","0","NA","23.3","0","-8.2","0","","","NA","14.8","2","NA","","3","","","NA","427.6","0.0"
"-111.006","50.810","ATLEE AGCM","3020405","AB","4.6","0","NA","22.7","0","-7.3","0","","","NA","15.8","0","NA","","3","","","NA","415.6","0.0"
"-113.357","51.379","BEISEKER AGCM","3020610","AB","3.0","0","NA","23.2","0","-9.5","0","","","NA","18.5","0","NA","","3","","","NA","465.7","0.0"
"-112.803","51.998","BIG VALLEY AGCM","3020679","AB","4.3","0","NA","23.0","0","-7.3","0","","","NA","9.3","0","NA","","2","","","NA","425.0","0.0"
"-110.686","50.798","BUFFALO AGCM","3020950","AB","4.5","0","NA","23.3","0","-7.9","0","","","NA","15.1","0","NA","","4","","","NA","418.6","0.0"
"-111.221","51.024","CABIN LAKE AGCM","3021000","AB","3.7","1","NA","23.4","1","-8.3","1","","","NA","","","NA","","","","","NA","430.0","0.0"
"-110.797","51.067","CAPPON","3021200","AB","3.1","0","NA","22.8","0","-10.9","0","","","NA","14.6","2","NA","","3","","","NA","462.8","0.0"
"-110.824","51.276","CEREAL AGCM","3021463","AB","3.3","0","NA","23.2","0","-9.2","0","","","NA","14.6","0","NA","","4","","","NA","455.5","0.0"
"-112.252","51.775","CRAIGMYLE AGCM","3021912","AB","3.7","0","NA","23.5","0","-7.9","0","","","NA","13.7","0","NA","","2","","","NA","443.5","0.0"
"-112.677","51.445","DRUMHELLER EAST","30221LG","AB","4.4","0","NA","24.6","0","-7.1","0","","","NA","0.0","29","NA","","0","","","NA","421.4","0.0"
"-112.097","51.053","FINNEGAN AGCM","3022650","AB","4.2","0","NA","22.8","0","-9.0","0","","","NA","","","NA","","","","","NA","428.6","0.0"
"-112.135","51.453","HAND HILLS AGCM","3022990","AB","3.4","0","NA","22.4","0","-9.0","0","","","NA","11.8","1","NA","","2","","","NA","451.1","0.0"
"-114.486","52.310","HESPERO AGCM","3023200","AB","2.8","0","NA","24.9","0","-10.2","0","","","NA","16.6","0","NA","","4","","","NA","470.5","0.0"
"-112.500","51.183","HUSSAR AGDM","3023402","AB","3.8","0","NA","22.1","0","-7.3","0","","","NA","14.7","0","NA","","3","","","NA","439.1","0.0"
"-110.359","51.913","KIRRIEMUIR AGCM","3023660","AB","3.1","0","NA","22.8","0","-8.0","0","","","NA","16.3","1","NA","","4","","","NA","461.7","0.0"
"-113.756","52.449","LACOMBE CDA 2","3023722","AB","3.4","0","NA","23.3","0","-7.6","0","","","NA","17.1","0","NA","","4","","","NA","453.1","0.0"
"-114.473","52.553","LEEDALE AGDM","3023740","AB","2.3","0","NA","22.8","0","-9.3","0","","","NA","11.8","11","NA","","4","","","NA","487.9","0.0"
"-113.656","51.619","LINDEN AGCM","3023850","AB","2.9","0","NA","23.9","0","-8.9","0","","","NA","20.9","2","NA","","4","","","NA","466.9","0.0"
"-110.341","49.458","LODGE CREEK","3023900","AB","3.7","0","NA","20.9","0","-7.4","0","","","NA","16.0","0","NA","","5","","","NA","442.7","0.0"
"-112.675","51.660","MORRIN AGDM","3024668","AB","3.1","2","NA","22.3","2","-8.6","2","","","NA","23.5","2","NA","","7","","","NA","430.9","0.0"
"-114.085","51.759","OLDS AGDM","3024925","AB","3.9","1","NA","23.4","1","-6.8","1","","","NA","17.9","1","NA","","3","","","NA","424.4","0.0"
"-110.350","51.383","OYEN AGDM","3024965","AB","3.1","8","NA","16.9","8","-8.4","8","","","NA","15.8","8","NA","0.0","3","","","NA","343.5","0.0"
"-111.621","50.740","PATRICIA AGCM","3025013","AB","4.5","1","NA","20.5","1","-7.2","1","","","NA","14.8","4","NA","","3","","","NA","404.7","0.0"
"-111.705","51.125","POLLOCKVILLE AGDM","3025243","AB","3.4","0","NA","22.9","0","-9.6","0","","","NA","8.7","0","NA","","3","","","NA","451.3","0.0"
"-113.600","52.433","PRENTISS","3025297","AB","3.4","2","NA","16.6","2","-6.8","2","","","NA","16.2","2","NA","","4","","","NA","422.9","0.0"
"-113.894","52.182","RED DEER REGIONAL A","3025481","AB","2.4","3","NA","23.3","3","-9.9","2","","","NA","","","NA","","","","","NA","437.3","0.0"
"-113.620","53.692","ST. ALBERT RESEARCH STATION","3025750","AB","2.9","0","NA","23.8","0","-7.7","0","","","NA","102.5","1","NA","","26","","","NA","467.4","0.0"
"-110.091","50.307","SCHULER AGDM","3025768","AB","4.6","0","NA","22.6","0","-7.8","0","","","NA","15.7","5","NA","","5","","","NA","416.6","0.0"
"-111.646","51.463","SHEERNESS AGCM","3025890","AB","4.2","0","NA","22.2","0","-7.2","0","","","NA","13.3","1","NA","","2","","","NA","428.0","0.0"
"-111.388","51.301","SUNNYNOOK AGCM","3026264","AB","2.7","0","NA","22.8","0","-11.3","0","","","NA","9.9","2","NA","","2","","","NA","473.9","0.0"
"-113.206","51.768","THREE HILLS","3026479","AB","3.1","0","NA","24.0","0","-9.8","0","","","NA","17.1","7","NA","","3","","","NA","461.0","0.0"
"-111.955","50.895","VERGER","3026800","AB","4.0","0","NA","22.4","0","-9.0","0","","","NA","11.0","1","NA","","3","","","NA","433.1","0.0"
"-114.683","51.778","SUNDRE A","3026KNQ","AB","2.6","1","NA","24.0","1","-11.8","1","","","NA","19.5","1","NA","","4","","","NA","461.1","0.0"
"-113.591","51.936","WIMBORNE AGCM","3027582","AB","3.4","0","NA","23.6","0","-7.4","0","","","NA","12.7","0","NA","","2","","","NA","451.3","0.0"
"-113.434","49.528","ARDENVILLE","3030200","AB","5.1","0","NA","21.8","0","-10.8","0","","","NA","27.1","2","NA","","5","","","NA","398.9","0.0"
"-114.013","50.512","AZURE","3030450","AB","4.0","0","NA","22.1","0","-10.7","0","","","NA","20.7","6","NA","","5","","","NA","433.7","0.0"
"-112.300","49.800","BARNWELL AGDM","3030525","AB","6.1","8","NA","24.9","8","-6.2","8","","","NA","5.1","8","NA","","1","","","NA","272.9","0.0"
"-113.224","50.026","BARONS AGCM","3030529","AB","4.2","0","NA","24.1","0","-8.2","0","","","NA","19.4","0","NA","","3","","","NA","428.4","0.0"
"-112.465","50.893","BASSANO AGCM","3030540","AB","4.0","0","NA","22.5","0","-7.9","0","","","NA","9.9","1","NA","","4","","","NA","434.9","0.0"
"-114.152","50.707","BLACK DIAMOND","3030680","AB","3.5","0","NA","23.0","0","-10.4","0","","","NA","3.7","29","NA","","2","","","NA","451.0","0.0"
"-113.640","50.546","BLACKIE AGCM","3030690","AB","3.4","0","NA","23.3","0","-8.9","0","","","NA","17.2","7","NA","","4","","","NA","452.8","0.0"
"-113.050","49.567","BLOOD TRIBE AGDM","3030720","AB","5.1","0","NA","23.2","0","-6.7","0","","","NA","21.3","2","NA","","6","","","NA","400.2","0.0"
"-111.450","49.734","BOW ISLAND","3030768","AB","6.1","0","NA","23.8","0","-6.8","0","","","NA","9.0","1","NA","","3","","","NA","368.9","0.0"
"-111.366","49.868","BOW ISLAND IRRIGATION AGDM","3030772","AB","5.9","0","NA","23.1","0","-5.4","0","","","NA","11.9","1","NA","","3","","","NA","375.1","0.0"
"-113.817","49.617","BROCKET AGDM","3030830","AB","4.9","0","NA","22.6","0","-11.4","0","","","NA","35.2","1","NA","","5","","","NA","406.7","0.0"
"-110.484","50.339","BULL SPRINGS AGCM","3030879","AB","5.1","0","NA","22.5","0","-7.5","0","","","NA","11.2","2","NA","","3","","","NA","399.0","0.0"
"-111.849","50.555","BROOKS","3030QLP","AB","4.8","0","NA","22.2","0","-9.0","0","","","NA","10.4","0","NA","","3","","","NA","410.4","0.0"
"-114.013","51.123","CALGARY INTL A","3031092","AB","4.1","1","NA","21.3","0","-11.0","1","48.4","0","NA","48.2","0","NA","","6","","","NA","417.2","0.0"
"-114.000","51.109","CALGARY INT'L CS","3031094","AB","3.9","1","NA","21.5","1","-10.8","1","","","NA","30.7","1","NA","","4","","","NA","423.3","0.0"
"-114.371","51.105","CALGARY SPRINGBANK A","3031109","AB","3.2","28","NA","11.0","28","-4.8","28","","","NA","0.0","28","NA","","0","","","NA","44.5","0.0"
"-113.286","49.201","CARDSTON","3031322","AB","5.1","0","NA","23.6","0","-6.7","0","","","NA","39.0","0","NA","","6","","","NA","400.6","0.0"
"-113.376","49.001","CARWAY","3031402","AB","3.8","0","NA","21.6","0","-8.2","0","","","NA","43.7","0","NA","","6","","","NA","439.1","0.0"
"-113.350","50.282","CHAMPION AGDM","3031480","AB","4.4","0","NA","23.2","0","-7.4","0","","","NA","15.1","1","NA","","3","","","NA","422.7","0.0"
"-113.639","50.004","CLARESHOLM","3031640","AB","4.0","3","NA","24.0","3","-9.0","3","","","NA","26.2","3","NA","","4","","","NA","391.0","0.0"
"-114.222","51.076","COP UPPER","3031875","AB","4.3","0","NA","19.5","0","-8.9","0","","","NA","41.4","0","NA","","5","","","NA","425.1","0.0"
"-112.433","50.183","ENCHANT AGDM","3032422","AB","5.1","0","NA","23.4","0","-6.5","0","","","NA","13.8","0","NA","","3","","","NA","400.7","0.0"
"-111.054","49.553","ETZIKOM AGCM","3032450","AB","5.7","0","NA","23.9","0","-8.0","0","","","NA","10.0","6","NA","","3","","","NA","382.6","0.0"
"-112.033","49.800","FINCASTLE AGDM","3032550","AB","6.1","0","NA","24.3","0","-6.9","0","","","NA","10.7","0","NA","","3","","","NA","367.9","0.0"
"-111.486","49.483","FOREMOST AGDM","3032642","AB","5.6","0","NA","23.9","0","-7.5","0","","","NA","14.4","1","NA","","5","","","NA","384.6","0.0"
"-113.379","49.786","FORT MACLEOD AGCM","3032683","AB","4.8","0","NA","23.9","0","-9.8","0","","","NA","21.8","0","NA","","4","","","NA","410.0","0.0"
"-112.941","50.934","GLEICHEN AGCM","3032801","AB","4.2","0","NA","22.9","0","-7.1","0","","","NA","15.7","0","NA","","4","","","NA","428.6","0.0"
"-111.733","49.874","GRASSY LAKE","3032927","AB","6.3","0","NA","24.5","0","-6.0","0","","","NA","12.5","2","NA","","5","","","NA","361.2","0.0"
"-112.733","49.900","IRON SPRINGS AGDM","3033498","AB","5.6","0","NA","24.4","0","-5.4","0","","","NA","17.9","2","NA","","4","","","NA","384.2","0.0"
"-114.292","50.869","PRIDDIS OBSERVATORY","3033505","AB","4.3","10","NA","21.6","10","-7.5","10","","","NA","27.4","10","NA","","4","","","NA","286.9","0.0"
"-110.261","49.989","IRVINE AGCM","3033550","AB","5.6","0","NA","23.9","0","-6.3","0","","","NA","17.1","0","NA","","3","","","NA","383.3","0.0"
"-113.631","51.191","KEOMA AGCM","3033620","AB","3.3","0","NA","22.9","0","-11.8","0","","","NA","26.1","0","NA","","3","","","NA","455.2","0.0"
"-112.299","50.600","LATHOM AGCM","3033770","AB","4.7","0","NA","21.6","0","-9.1","0","","","NA","9.0","13","NA","","2","","","NA","413.8","0.0"
"-112.799","49.630","LETHBRIDGE","3033875","AB","5.7","4","NA","24.1","4","-8.6","3","","","NA","14.6","4","NA","","4","","","NA","331.2","0.0"
"-112.763","49.647","LETHBRIDGE AGTECH AGCM","3033877","AB","5.7","0","NA","24.4","0","-7.4","0","","","NA","21.0","9","NA","","5","","","NA","380.9","0.0"
"-112.768","49.695","LETHBRIDGE CDA","3033890","AB","6.3","0","NA","24.2","0","-6.0","0","","","NA","13.7","0","NA","","4","","","NA","361.2","0.0"
"-112.783","49.700","LETHBRIDGE CDA 2","3033892","AB","","","NA","","","","","11.6","0","NA","14.0","0","NA","0.0","4","","","NA","",""
"-112.750","49.683","LETHBRIDGE DEMO FARM AGDM","3033897","AB","5.8","0","NA","23.9","0","-6.2","0","","","NA","14.2","4","NA","","4","","","NA","378.8","0.0"
"-110.721","50.019","MEDICINE HAT","3034479","AB","6.2","3","NA","23.6","3","-5.7","3","","","NA","13.5","3","NA","","2","","","NA","330.9","0.0"
"-110.717","50.025","MEDICINE HAT RCS","3034485","AB","6.1","0","NA","23.6","0","-5.6","0","","","NA","16.7","0","NA","","2","","","NA","368.4","0.0"
"-113.349","50.673","MOSSLEIGH AGCM","3034577","AB","4.0","0","NA","24.5","0","-8.2","0","","","NA","15.0","0","NA","","4","","","NA","433.5","0.0"
"-114.099","51.369","NIER AGDM","3034795","AB","3.4","0","NA","22.6","0","-12.6","0","","","NA","26.1","1","NA","","5","","","NA","453.5","0.0"
"-113.997","49.521","PINCHER CREEK","3035198","AB","4.3","4","NA","22.0","4","-13.5","3","","","NA","24.1","4","NA","","6","","","NA","370.5","0.0"
"-114.005","49.522","PINCHER CREEK CLIMATE","3035208","AB","3.6","2","NA","22.1","2","-12.9","2","","","NA","53.6","2","NA","","7","","","NA","417.3","0.0"
"-112.983","50.606","QUEENSTOWN","3035340","AB","3.5","0","-2.2","22.0","0","-11.0","0","19.0","0","212.0","21.0","0","119.0","0.0","5","","","NA","448.6","0.0"
"-112.803","50.598","QUEENSTOWN","3035342","AB","4.6","2","NA","22.2","2","-8.9","2","","","NA","18.9","2","NA","","4","","","NA","390.0","0.0"
"-112.117","50.367","RAINIER AGCM","3035355","AB","4.9","0","NA","23.1","0","-8.0","0","","","NA","11.4","1","NA","","3","","","NA","405.8","0.0"
"-111.213","50.099","RALSTON AGCM","3035362","AB","5.7","0","NA","23.0","0","-6.1","0","","","NA","8.0","2","NA","","3","","","NA","381.9","0.0"
"-112.683","49.483","RAYMOND AGDM","3035422","AB","5.5","0","NA","24.3","0","-8.3","0","","","NA","17.4","7","NA","","5","","","NA","386.8","0.0"
"-111.701","50.265","ROLLING HILLS AGCM","3035530","AB","5.1","0","NA","23.4","0","-8.5","0","","","NA","5.4","0","NA","","3","","","NA","400.7","0.0"
"-112.050","50.833","ROSEMARY AGDM","3035650","AB","3.8","0","NA","22.1","0","-9.5","0","","","NA","8.1","1","NA","","3","","","NA","439.5","0.0"
"-110.917","49.917","SEVEN PERSONS AGDM","3035845","AB","5.7","0","NA","23.1","0","-5.4","0","","","NA","15.1","0","NA","","3","","","NA","380.9","0.0"
